Stock Ticker,Beta_1 (SMB),Beta_2 (HML),Beta_3 (RMW),Beta_4 (CMA),Beta_5 (RF)
GDW,-0.304880219325221,6.063785165349981,-3.119517599060428,-0.31808090219972995,0.08813786414151051
MCRS,-0.09785797503575454,5.551249839460421,-2.918294565190018,-8.576124125406272,-3.0123176673668803
LDG,-18.00373857932688,76.99723848879133,-64.93885379010388,9.928645381400475,0.4840437089729936
MU,-0.4894340330083159,1.0645204697880397,-8.442421736052617,-3.4292051131493504,-1.009884130516518
CTX,1.1969630903297743,6.704454188577838,-4.073096279449828,-2.103233733697711,-0.39031043075406
FDO,-0.9585614010063894,-0.20959131345180707,-1.2424314847794176,1.0742851415986896,0.17033186577229384
MLHR,-0.43590991194417233,7.931523131529327,-3.8493223476680365,-6.046490942948459,0.8107973562149509
PHM,2.2706286940766565,5.35960085442226,-3.0521925756276174,0.1149776892312927,-0.9878596039471544
MIL,-0.3596541007441753,-0.21411814102670373,-2.971939801300726,-0.48198655573128507,0.06499231757255862
AGE,-0.781338034261213,4.440882433903312,-3.5542825524277912,-4.57585692271254,2.2969409347603027
SHX,-22.02479023220666,28.909535979332905,-39.6458972686907,-0.9180201261177827,-14.146671514663911
PWJ,41.33588680390761,41.5230571856739,-0.35637311250237036,-23.4916869461173,-5.795780117852644
MOLX,-1.4857483667896594,2.108564327175425,-4.123831895947382,-0.9575065065752151,-0.2956751627592067
TRN,12.821919561732672,-0.24556355571136712,13.451324499070186,-6.228685623804545,4.790001899994134
SPW,1.6545459574921118,2.0324789254723643,-2.3713407049872015,-3.4143945876795194,2.4794047117281863
WMT,-2.001772974712459,2.1017366900193255,-1.8592383980495757,-1.676458711724458,-0.7406407084771895
LPX,1.481108447108465,13.997991989834109,-8.151730555657153,-8.682023506914815,-2.766357031470527
NCC,-1.3328548090389571,0.8313248701476612,-1.7013929902268938,0.9080154578377164,0.288187156768219
CAG,-1.398938716541191,3.495773775922462,-0.9189211996459685,-1.1761092345536897,-0.9364381917983109
NCBC,-0.6181120932058328,4.289221667349377,-1.2325149536522342,-4.551032420672327,1.6253601388520125
NLCS,70.72574326162795,41.03360022920986,-29.213308405585423,-52.10084221330133,-87.97984828230379
NDC,5.826398101389228,-3.90183979148521,1.2477586928921163,5.641370392738003,4.128777917379651
ITW,-0.8614246578857379,1.758615359904452,-1.500725415780574,-0.7903835029556385,-0.7671574154731462
BLL,-1.0327785766740167,1.312974425675797,1.2348090727954912,-1.0288210193633986,0.06129945429845871
NKE,-2.6018068598169317,4.338368616795307,-0.48675264754555525,-3.7470226653282306,-0.5323357035125162
VSH,-5.609310673102497,0.45819760031058593,-8.240530261391172,4.069382830157859,0.40609265126070443
JWN,-0.03456758722654801,7.022546292246158,-4.102278358189602,-4.7841099579422375,-1.4238018592720325
AFL,-1.6344620145013176,7.2896848275280774,-1.613200132704666,-2.8628452665917252,0.1948054095279245
NFB,-0.09130009985022501,4.180006508335344,-2.76907042356514,-0.4951313314334297,0.45676344445891437
NTRS,-2.6381482532375595,4.2084376341525385,-4.954596566483274,-2.765992605587675,1.4323156948149087
RLR,-35.836463621798494,-10.622543860063619,19.084111813151992,23.619023879742546,32.46542010091094
STK,-7.155676757627479,0.3640927226812209,-9.330536349716681,-1.0329381794417567,1.50277378205096
LUV,0.5946780168214757,5.040275274077789,-3.8639784902838548,-2.0267427093215864,0.2333225632620826
LNT,-0.5839899166650319,1.2206878504042307,-1.0102004856244011,0.497982709921525,-0.3372752034395958
DJ,-1.048048682237668,0.05366098315375745,-2.58193537476385,0.19290429883367288,-0.07496650255215964
GPS,0.3541880819556416,5.634773624013357,-4.620586833652288,-3.7513204978884023,-2.8781147845684925
OCAS,3.5277754644158796,-4.770154752549737,-1.3832878499875823,4.288984830879589,-1.9317805803793542
AXP,-1.3192987588162237,7.584968198112767,-4.727268865183534,-2.8314135392436475,-2.6023229047019982
BUD,0.3445204074035544,0.8916494200355354,0.49030778489217597,0.6063302003762627,0.4599181566742379
CB,-2.986547263361826,4.316783399656479,-2.220017969934294,-0.5837622401137945,0.6820556208153669
RKY,-0.29931745277717775,6.021429683037736,-2.520165880041947,-0.07816693210667476,-0.971008283719266
HRD,-2.3724220136196172,-0.7193996408064163,0.40741490265827307,-1.4185650886361132,0.09267550630623828
INTC,-3.0981426029316954,1.3802906631937393,-7.10678154123419,-2.359503727579814,0.09328885305778702
OK,3.3103749462731313,-17.64655694932287,26.475848136669626,3.7300713368733103,5.522053070986851
MEL,-2.5746533898629766,2.3570703981447605,-4.154177431826202,-0.0030480726240700155,0.7200265549930277
ORI,-1.4803221774212436,5.06939162579465,-3.0321813705855147,0.20724093820648398,0.4800675429276845
BAC,-1.487810680147206,11.945924844958943,-6.97792683955669,-4.562611233669443,-1.3272419771826607
SAFC,-2.390005765561712,3.4283681242632267,-2.0997364589449057,-1.1234686323618186,0.706497921551244
SPC,-5.556908446870938,6.068143147727024,-3.5114708431899175,-3.1099527168569985,0.833937102705856
UFC,-15.96831031670529,-17.89255566664902,1.8276405287988209,-6.686255375539279,3.5277222384035425
MDT,-0.8267699902442325,3.3610051148591893,-2.682320711219747,-2.5633419774496717,-0.5366835077163817
SNA,-0.22781322052570205,6.510880530856,-1.957121713569156,-3.4184113926005724,0.6686948373760164
MIR,2.8956980238344774,3.177078606493248,-3.8749258799524617,-6.19800465230027,1.6961859133256263
PNC,-2.0429171616841173,9.183913237872321,-5.082948759591044,-3.417942524049635,-0.6312987967026988
PCAR,0.49239810098120973,3.307992621694028,-2.1781364408312816,-2.1665195500039407,-0.3133833043175445
CTL,-1.1549113869434824,0.2801408224536206,-0.5829904909943802,-0.4252513629319793,0.25874850553688855
AFG,-1.479403561439934,5.230880122000101,-3.084648118004543,-3.877145696985018,-0.7964921643253764
PPP,0.680243157590762,-0.6718452827953143,1.9367392850831073,-2.9947731243282005,-0.33728739478075165
ADI,-2.0172971076056667,1.0784809445192478,-11.871054977226414,-1.6267293141303583,0.19337875490921727
LEG,-0.7042708570795337,5.540851144526245,-3.0698018375906075,-1.8687246653561003,-1.0499193407509229
NWL,0.9650483193207867,4.8546577359301315,-1.266867570624265,-1.998211109636175,-2.463144112002374
TOY,-2.8417360324260152,6.144972225770646,-10.170306527331743,-0.9759571652003968,1.7153305584550245
AMD,-2.869242831430885,7.841281997382402,-10.563593216255205,-1.6792373673357628,-3.8254259570028477
DCI,0.5342906520113502,2.3518187491875255,-2.2844848164272378,-1.3047320484940153,0.7292104566093455
LOW,0.9543658119215737,3.740302227867255,-1.571821559986318,-1.4298428493160056,-0.5882952013588273
CDO,11.163513141029545,56.08640419485025,-18.435057130763674,-38.32076092239582,15.721213422714365
FJ,15.88849828820434,19.015813288796227,4.477629706995395,-8.660656705033075,-3.826338328241816
PAYX,-0.01404804314560738,1.9392407180216773,-3.657826066062608,-0.8638435711039368,0.847239108930241
TOS,-7.38668600016647,11.474652442033628,-18.90587671758846,2.6700691518984194,-2.108569423062491
AOC,-2.6942938210838268,2.8401170006846543,0.39227431932683676,-2.1377189917156323,0.35200538712756263
DLX,-1.3744290821665086,4.5850989953256835,-1.109687728894095,-0.3345198586918996,0.029821397781244815
NBL,-0.6548101074237587,0.8816210426991009,-0.19377385966894903,-2.968925745970682,1.3124516826185648
PNR,2.206500112908203,2.1896120116725863,-0.17216880899763562,-0.5952890262792383,-1.4877158743184031
TMO,-2.654207434822107,1.0619783846689577,-3.3184876652030844,-1.5268225604109587,0.5861324091319859
CSX,-0.6335545951335251,4.24354314037888,-1.1802044955428965,-3.1334240346378666,0.41809217607094723
TMK,-1.6184796220864293,6.638375767510299,-2.4003734460031168,-2.3070255831298234,0.1915588483633249
ESV,1.7753240409059916,2.1559815976337493,-2.4158059451477647,-3.4246701831275645,1.1633754590066536
OEI,-3.7846459690448295,3.9412469080702413,-6.732343292642485,-2.8387096243631746,1.9792136862642475
ASO,-1.0522255957337552,0.8714798296802687,-0.15322748924905688,-0.6006403184726867,-1.7599257218146147
EC,-1.2487298386684234,7.652210423398746,-5.22748344730028,-1.8705599632750691,-0.1692584414453884
WEN,-0.38221837476119264,2.226067946526102,0.9589075028255976,-0.9545321595751817,-0.06647882131541169
DF,1.9814195056215262,1.9629165108515636,1.277914781559624,-1.9757883293377188,-0.5073344482926979
OCR,-1.843591199122811,3.9921380234850967,-0.6262011960612092,-0.8717283967240516,-0.4869600325978613
TDS,-0.9680499127923754,0.213632968935836,-1.884382539124547,-0.41201489807764197,0.8930014766422016
CI,1.0544937418290103,4.642043024919608,-3.0119918245394244,-1.9717433715581592,1.243826753633647
LTD,1.4040440205270748,6.540354977119608,-2.9934467438931556,-4.279264875108285,-1.1792519791489373
NSC,-0.15024572768324668,5.261764162185985,-0.5337267079398184,-2.392126006672772,-0.5068514458064383
PGR,-1.57185814095636,3.9253518626633235,-1.9640615971137974,-0.4628948885576815,-0.9182983953511125
PL,-0.6616369170182657,5.735556894066983,-1.5878961718054838,-4.3587586649318,1.841146773791567
PFGI,-1.8627803137378838,11.075307329049203,-6.732066146808105,-3.321203457843911,-0.2221429793574839
CCR,-1.7867945391661477,2.521613405170609,-1.5338745802859652,-2.8250530252323114,2.5293440168857795
AZA,-11.473878455500879,7.26436579869701,-21.75552557900124,7.248574058146379,2.204864784750516
KEY,-2.7940333375286115,5.440377932032021,-4.420431559301109,0.390854796214631,0.25198563841234034
ONE,-4.144054271969341,7.814437745278859,-5.540732832348748,-5.017036548307129,0.39415758696936876
RPM,0.9159890561788889,3.0634436098005287,-1.6431988619621756,-2.461554471272185,-0.6832763460879419
LM,0.5369720980961163,5.367123651240142,-5.484756584789159,-2.9932297321993646,-0.4021796190732481
BLC,-3.6019950500267064,5.980837908323507,-4.31059985629751,-3.8682526830012036,-0.8978009481952095
MBG,1.6818360831104326,8.496264191128846,-3.15866210117217,-6.002736481963156,-1.5636155155588471
LAF,-1.2355845347602121,6.450837716040225,-2.330086621304152,-1.9551492937276118,-0.7618444654940117
TRB,-0.5726671560003206,0.21851410451131098,-0.6610224010519145,1.4037374279615855,-0.19003068461057687
BEL,-21.79801550806011,-3.544565160991465,3.695493453529326,-3.6798525962443134,-9.524003385721759
BLS,-3.868140822024719,1.3481297444963507,-2.722608646528187,0.6738843384549926,0.6513802928090896
HU,-2.991359246443315,3.2735698019420556,-4.290082423805629,0.7269016031370549,-0.8416103645635901
SBC,-6.179729508145353,3.302900696221158,-6.11549650554416,1.4925455923878312,-1.1902487605551622
TIN,-1.3985998335245011,2.334734659117927,-3.4857445105156653,0.15206829549374848,-1.5258875746663152
USW,4.027966439201458,-3.595743844292457,-0.002052232368542283,-2.7014347424013807,-2.7896720991817463
BOW,-1.5246913639758783,2.712505076778043,-4.243148702907654,0.9255904988654676,-0.5021274551305112
USB,-2.8715129938414834,7.228076680835812,-4.312201585142673,-1.205349382468286,-0.44588931201404103
HD,-0.1555300428260965,3.241753930625639,-3.489075904719404,-1.4463067957283693,-1.2767293212169588
SLM,-0.7637791197574137,0.34305359781887956,0.7268785749094734,-0.20158828067352366,-0.30305369951909406
REY,-0.5663117422582338,-1.4582617653122147,-3.477042648361475,3.258383232964494,1.1881577740056395
AIG,-6.767548436553547,17.654731354346293,-15.332552348163688,-1.585078605142,-5.1657849897262595
CMH,-2.751462864431157,8.464243478492863,-6.501124301650501,-6.646037242767201,3.074417834369468
IV,0.9909624815392994,-0.8967340117338766,-0.5495501675831935,-0.5127902102674101,2.6043857848559826
CLE,-2.912346051729148,-1.209205421822866,-1.1400484473959096,0.2091804300790408,-1.0880006974398122
CNS,-6.946311597432416,16.79155867207329,-31.167705018893624,-5.872425572559521,1.4942293576179324
GSB,-3.2720601681782115,3.1261114939536956,-2.6572524748239097,-0.8341820329964159,0.5806055797132367
STI,-1.481837993905883,9.479473423503407,-4.644837884957585,-2.481484262307078,-1.2603178638509998
SCI,-4.257220379210984,4.971794453448544,-7.021847858317859,-7.387399611324478,1.2651410327329224
SEIC,-2.1549986188688997,5.739564802372217,-3.3650974034496333,-2.3761817347480796,1.7583394340368548
BSC,-1.1014744028145556,4.74506656937638,-4.193600853607272,-3.3535881498469,1.4715433510764102
ICN,-11.227735251459313,10.563956672607542,-11.505276546509698,-6.501349970050127,-1.8497939176797
CPQ,-5.944125116036115,12.58635863747313,-14.06662865245125,-6.368195106426779,-4.642620103234496
GMH,-7.15917050427392,7.795775117737183,-17.75223855316235,-3.525312695162643,-0.6089537051388709
STJ,-0.3111772328044027,1.4852779488660188,-2.554441930767915,-0.589289301643088,0.6616209934314089
CVC,-2.6783909530666365,6.820376134749075,-8.89604076792498,-1.6470292171750882,-1.2164434339610202
MWD,-3.0908604759648255,3.646445411451809,-7.827378231391556,-3.8442685954159233,1.68538525082191
PR,10.72772924490515,-4.737747463645595,11.51279198114071,-10.685166952152688,1.3822343050575536
MYL,-2.4695500788677203,2.3464825844232555,-1.4641928158437025,0.047178558267408834,-0.644737195782278
SEG,-9.385371590099425,-6.89261799509039,-2.9176636711394823,-14.749065479307815,5.282802234888128
RJF,-1.475893500267836,2.868697805345573,-4.922030513865233,-3.001383755928162,0.8654063011117856
SRM,14.608761131647162,3.0591901215808863,26.260520203300022,-12.276073274463574,-1.1026431973150306
HDI,-0.6749441372133812,2.0042624240350704,-2.1851343972284476,-3.5737372901400817,0.726850587883953
KBH,2.2265171469552176,6.9306847193063845,-1.6078652340263182,-3.9339539205405933,-1.848384835177172
SMS,14.943688355003058,-5.767497869043676,-4.240300914501412,-24.496916989663,49.79244773238801
UAM,-11.517994894326167,10.50855240546179,-6.369187477820496,-0.3877597583115585,1.2204448400823127
APC,-0.6218303934552127,1.6972400356688044,-0.12066385761978218,-1.887887117417088,0.6549634096962607
CCE,2.367058066602375,2.48108275445897,0.4803280465851831,-0.9289383426668909,-0.7047904181980256
C,-3.5576621064552003,12.891219212448906,-10.20132017985163,-5.281834937886446,-0.447301349878462
SIAL,-1.904063594338396,4.246998987347605,-1.141342025293451,0.46873725727019505,-0.17535114298402896
ECL,-1.7489671683600407,2.1507720159918895,-0.5180367379507179,-1.328607352794757,-0.01842931644304726
SFD,-1.0599175276529014,5.826175797126864,-3.334358290146803,-3.350097390867782,2.036246799112058
SVM,-1.65035430550112,0.3368999110143529,-0.898940722216734,0.8154898144314586,-0.7947596826364497
UNM,-1.323888173441255,9.22554771260589,-1.3410454697055612,-3.6676832404271273,0.6225654017072515
SON,-0.25699302146126063,2.29183805326201,-1.154097651305747,-0.9537757674620841,-0.8384432596821706
BBT,-1.6223907861022606,8.536094635275536,-3.8754843780672,-1.7145824305797586,-1.5264655486913636
SOTR,-4.255713035255924,7.148235638211008,-6.2935615476934865,0.6307527647542979,-0.2731182824807948
STT,-3.7202370258889093,6.919293048802323,-6.78661860828136,-2.9433679823370587,1.0987014763604144
SYK,0.24603612259532862,2.519151389293993,-0.23270141536821248,-2.2877206092560254,0.4349506404366388
SBL,-1.9968897833539871,-3.0371713520109616,-11.24601083540494,1.0207549776013658,0.7650062703376805
BHI,1.206433058495288,3.5682615931329216,-0.9312187221277181,-4.079579218620883,-0.014735734496039453
TIF,-0.2844185610730477,6.333376456126177,-4.4403840457543,-4.701974825369601,0.19895771705398504
TBL,-0.8746963929542992,0.5404942945416052,-2.9070627121847568,0.658825341941848,-1.586833328162249
MBI,-2.0432278678496822,8.557837827517211,-5.849909496421396,-2.060075594564644,2.985619724918863
PII,2.22024523685437,6.623885607168508,-5.230255382882168,-1.2690944486277027,-3.6479972417989575
SCH,-2.4591381533772965,6.375206857119907,-9.296376292743671,-7.546068870170185,1.9519688229635848
HAR,1.256878249574685,4.921480035291444,-5.681561605932893,-1.089495638461587,-2.463258914672978
IBP,-5.2420963355796895,-3.068015856420555,7.157174701578318,-2.460317570366814,0.6755469842055519
IVX,-2.9628120631244848,5.940558047018498,-6.158081222586942,-4.216894381545259,1.1919298962021712
LE,-4.4675750930726394,15.106550281227005,18.732111290712524,-21.970857133788556,-13.415669219097733
PXD,1.7089690448020758,4.341482217761069,0.26772999908669964,-5.066420676104255,-0.7468348343056805
TLAB,-7.245025647297309,1.8217661235180556,-9.670433425127069,-2.2000586026596416,-1.3315208729839254
IGL,-2.312923135016956,10.627295129642281,-7.876896579108639,-6.437020955745642,-0.6949968196690748
MAN,0.6449142518885491,4.048787320270554,-1.9389722186961182,-1.7860976560310993,-0.428071805236322
MCN,-5.993513662492884,2.8595099801081227,-9.112014851133038,4.057830297486404,3.617076080024781
BID,6.1628141124072,1.521314229886432,5.139723909904981,-7.4448605444821965,1.6318591424747475
USM,-1.5885072315517437,3.521078009471888,-4.342576052121964,-2.3528783137401033,-0.26952370618295374
BR,-2.4911228034675927,3.882791796070026,-1.6658296685024347,-2.5784621459547585,-1.123754479732148
BEC,-0.46071876397706385,4.350135035866076,-1.6075001325113885,-2.1222112500513997,0.32749515188040607
LYO,-5.301322740933842,-0.15582706155714351,1.0967977233386264,-1.5277675518752616,0.21941656347497382
SPLS,1.7198117539094524,0.18782558195090895,-3.5045178642596797,0.8744421419833692,-1.1583512397108944
ADBE,1.986562362409104,1.6175014523618867,-8.244521340152227,-1.7953309480673139,2.565525144234291
ODP,-0.005714769834253299,-1.2976206199797626,-3.1787351191614492,3.618909550352314,-0.5241714538599038
ALTR,-2.0920734259639353,1.82003843168952,-8.68291567628159,-2.5276681832741716,0.4233138144188613
IEX,2.343338526658666,2.7946077258407938,0.616126466093522,-1.2610703574716517,-0.892180241117383
CRUS,-32.29705840581982,14.847001531767795,-62.071810332181194,8.04682128416805,-6.299198350637981
SYMC,0.7406094330477854,1.3569205836214957,-5.102134267639008,-3.0341641202348217,-1.5818639927712423
MMGR,45.85738226961771,-17.201099132407588,-45.01003889426627,-15.703902356667399,-68.00134652748365
CS,3.107974547313341,-9.60012345979708,-24.084660154762656,1.1713118137607765,3.655979784693089
AGN,-0.1966474888085222,1.025251880398524,-1.7577602156528094,0.5161795555275657,0.5631058495029095
CGNX,-2.2277485623206648,13.112293454122412,-9.575554094183135,-16.5990522211783,0.8738165001590663
MRL,-17.04049813106965,8.036289835259169,-28.87855150474676,1.5548540491814078,2.7253995680450043
NETE,24.901540045496294,10.98640246364452,5.712478377498314,-22.1577818342037,15.174675147555895
TECH,3.1613318357529065,-1.9460114981685932,-3.568406244058212,-3.2201743232272135,1.1399975163916827
FRE,-3.3837843765489306,-0.17096188101931362,-1.5072901777607473,2.2955392319006833,1.8851998864066322
ECP,1.4291897232661614,12.878016306733391,5.696910424310121,-9.826639793552848,-1.719749135862045
EOG,-0.6342054587375282,1.6146598936133558,0.28883430502575796,-3.3713834490731625,0.2940805576315737
ERTS,3.721276186949213,1.1494714493474543,-2.2132455496557966,-1.5717453844478142,1.5502585996991787
LSCC,-5.955828499759707,-0.4423078912925398,-17.4276951272579,-2.6906941237310478,3.6434564826936926
SLR,-12.069341750252084,1.4510853420353418,-19.307878164622363,5.586364797491359,-1.769686320479864
ACF,-3.261948259170019,9.813361386156155,-8.027328502348311,-2.2779201198424244,-0.6529496042896774
PMTC,6.613654595411481,4.2371090266871665,-4.949720080706552,-8.627491138119664,3.4055384008797933
MUEI,-25.448700186554372,24.518943488521145,-35.50997756967419,-16.571531342575522,-13.839423433990095
CSCO,-1.6887603235738697,1.300931327724385,-7.838880078638146,-3.216594257055692,0.6168349062625142
RDA,-3.0482217597681185,3.6378357412340945,-7.99870472352489,0.5030264186576743,0.6914229641195282
HET,2.0278238684172596,1.0514085988396042,0.6683335019962766,-0.6219457907443003,0.7254802199048211
SUG,1.6903503730060372,2.9127487896894615,0.9375779370629633,-2.716848990057026,-1.7299873176968692
SFS,-37.50788717070058,-52.04156031953958,-9.470852078719327,2.025494574592313,24.147203018142942
JOE,1.9654377890786638,5.7713344656878665,-1.3529025743510994,-2.3777339833246938,-1.2012107445052778
VICR,80.45121002333931,79.77075987625022,-64.50244248568785,-40.74863661388527,26.792446250455466
COMS,4.571987893191549,0.05346228561591588,-12.469992152842602,-2.94468470616269,0.11689021475158233
UNIT,-4.608443584532737,33.23429647778317,-35.125234949524646,-9.633220217132754,-10.669258150417129
SWY,-1.8727652350571593,0.9376365123915649,-1.5429759288761893,-0.37402120408164274,1.576892345916117
ASPT,-63.22165821963881,-9.394221322077893,-73.55583614420402,31.049792446454774,17.93573006240096
COL,-1.7700320219010603,4.633596303212952,-0.12000487676056738,-1.0519801430491527,-0.5349347850433853
XLNX,0.5716551075292998,0.8828846722419679,-10.492624245530862,-1.3194977858486576,0.720752038216857
PKS,1.1122440573800325,4.138018593209435,-1.9282689154438635,-0.10991193014883562,0.4426193918365545
SWFT,-1.2627544127658146,7.101095410676471,-7.227643587806697,-3.6879952621021754,-0.09345824582205318
TRH,-1.065251639804577,4.181616240562478,-3.066790195839113,-1.517432197263947,0.974557549388672
VIAB,-2.015885509762316,3.9722543487032667,-6.606818411847422,-3.2939555363052566,0.4876108858290639
BJS,0.46874486120308334,4.236965834588054,-4.137967358251576,-4.254185398411573,-1.3045359735988646
PRK,0.5863711722476117,1.0775380402758643,-2.0775170475315585,0.2020200597470344,-0.8789226718006061
AN,2.434786598813579,5.795041709603646,-1.5960513256165394,-2.594669866214254,-1.0474982649035105
MRX,0.833050316535814,-4.874402708909385,-1.469303584600407,-0.9496885836757334,1.1059456075014795
CBC,-5.41966884383403,4.1227301641972245,-0.6588580948994909,-7.835079682001864,-1.6603096911766486
CDX,-2.461743761419022,-1.2148002341490276,-0.8924453965685148,-0.006332274813842564,-0.9124815521741745
KRB,-0.940763480182229,7.851470027402719,-5.895412335379335,-2.6595125245358986,0.5952617992870332
HMA,0.7519778552028393,6.581316980782402,0.09855207698209192,-2.3496711123653746,0.6250303852365888
MLI,4.121840447741204,-18.548263822884707,21.626171403041702,-1.7829650120073772,0.19916574904180362
ATML,-2.327379252571391,-3.1449079237207735,-13.822413307534086,3.0071922861850773,0.6918401209566343
NGH,58.91046808614672,-79.47060593036282,140.84360162977566,-24.175386653848513,27.704384901299427
AZO,0.14800071212706606,2.045525527643453,0.16421116310188444,-1.0029978553206387,0.31534928866968787
PMCS,-0.05146786244023316,-0.4278194953155754,-21.246572114670347,-5.330104745167624,5.886426419312967
CEPH,3.0860520675676284,-4.257152060810378,-4.9587046058504916,2.091534231215989,3.0608328545787127
JNY,-0.7935951498476296,4.666395016221745,-2.9814302823697445,-2.1715777668800116,0.47628009105423547
TSS,-2.4905399608570495,2.998215391657629,-2.300152303952401,-0.9987356385351861,0.47854628643424285
X,0.7720079553831075,9.188795915415772,-5.019536437139766,-5.401561419390889,-1.3364772744453588
AHG,-2.4038605250383815,2.3579085570130465,-0.4794330814535599,-0.9871194410290055,2.179581456884984
MEDI,-0.9428418335446905,-10.589665492881588,-1.1533418279313268,2.66295017482477,4.8797981666897865
ANN,0.08667958481958182,-1.8197628346210868,-1.0894130439497167,2.1020067650756675,0.033309707289361404
ICOS,-3.094437421467836,4.669885641945565,-14.660961320232035,1.6763393256273207,3.923940976082351
FHS,-38.20231868188814,32.447806019167764,-61.292263391436244,21.497808825130292,19.979264592805997
MEDX,-9.66687977044581,-25.20986285338804,-34.554930364307545,21.62985156772177,4.115063699044016
DV,-6.439596971710711,2.867376986225118,-4.430458298965448,-0.7061781214344532,2.604177424103131
AES,0.09520482948182238,7.732888012121039,-7.562927048369177,-5.563711867224636,-1.244309445627178
ALKS,6.561237206947594,-3.59740257629153,-28.304998631150852,1.744558915111207,8.058527878524554
VRTX,5.190693021681553,-2.360792570505726,-6.605682572715678,-2.3839229898843945,4.100533967974691
IBC,3.0338177307841128,5.553427624061507,6.252266811037889,-4.48243405940755,0.6339103862417176
ABK,1.2091889645869014,0.2526516172962777,1.1670667614463142,0.5756781933312749,1.9142045251147912
OXHP,-17.76076602853383,-39.49540674183609,5.782907934831329,29.07929703602363,2.348612771451252
SYBS,6.471655107225884,-14.080428953625887,4.265237708536788,-1.5890120561604697,1.7223233036224306
ZBRA,0.9404439885718221,1.3973176676902341,-3.3438081095483936,-1.9595047921094921,-1.0437289436465673
NTLI,1.9153592962339303,-3.2445576331984194,4.682849887501637,3.510417821770371,-2.2358190349865943
MTG,-2.1825662180838132,7.143201961040787,-4.397876084898979,0.35657471258712353,-0.6538927915218005
IDPH,4.976459778423731,-8.534236260160306,0.9717250697195813,-5.064609571504417,7.2734524352585535
SEPR,1.4273634699939481,-2.6544068159364396,-6.4800415307205945,0.2068442677255411,-3.1941176950819785
AW,-1.8382588415489478,0.7745701379116542,-3.340355333600431,1.9461678027060902,0.4352172359942354
BOKF,-0.5280725571096039,3.3403426813125074,-0.7614093382865763,-2.0464764572688123,0.03103784020211098
WCII,11.149243669521207,-34.14237886317582,36.16558088808863,-21.438124220472755,15.956907720647997
VVTV,0.4692357691733002,26.41185879315117,-37.58136284130963,-19.211476594006957,16.95996887908661
WTNY,-0.9780077998237907,0.619809534150301,-1.0455039575019314,0.6233137885176079,-1.1372559314755193
HCR,-4.602953223272118,6.912275016273154,-3.9614851072017747,-2.232766496621739,1.5412001383472977
YRK,0.3813833992340024,10.02916589980238,-2.898355964801772,-3.480975236056782,1.3929902202565576
IMCL,-0.16219308011165978,-6.4158124366048375,-12.695189909003812,8.379541903809455,5.517867133678458
OI,1.263235398027346,6.9714306540812085,-1.6477511766966304,-5.124408800249181,-2.8763596271295513
VTSS,8.24711781680064,7.855975814632238,-21.655114792123335,-18.884306056661757,10.730580117965815
QCOM,-1.8663145626863866,3.891164328115107,-7.245221345994728,-3.1558481464976924,-0.5580439967319213
GILD,2.374579549567611,-3.323124409517416,-4.41683889535197,1.1912808691274916,2.5551889334369675
WFMI,-2.054872328126155,4.582851506569866,-5.194563717958266,-3.2830140171052533,-1.6720962095035383
NXTL,-5.638067538505737,7.107218823625814,-16.403488607475108,-6.6130118361352235,-2.728506181100572
PDLI,8.029744244923245,-5.793262133097869,-19.978148807491905,7.212620585316571,7.050356419605171
SMG,-2.8363148560749463,-0.9574999923885985,-1.0647826359661918,-1.6314397846813569,-1.3652669092893346
ROP,-0.5585841706669391,2.2691868484439652,-0.03276061803203061,-2.978241373091223,0.6413310378307198
SCHL,-1.7445549331360324,2.345229138171526,-2.1043029192149167,-1.0612392434944926,-0.08372126572819372
SNPS,-2.868044904856605,3.30490121064378,-5.647048596224698,0.01591333176446627,-0.7611127692953326
ELY,-5.692806159822019,6.2990305582308235,-7.052034925316783,0.8560771248176793,-0.33336532008330694
AOL,-6.6175201927673,9.373199871973672,-13.937618710293137,-8.012988293284879,0.8702862171748159
LNCR,-0.264006954157515,3.453312172355187,2.3702879552760616,-0.4112166659928842,0.20559815757126235
BSYS,-3.9413265032320193,7.733866845753738,-4.581890584287476,-4.54277445853495,-3.4430548578436455
XIRC,-49.052600739425394,-23.668135173957786,21.91615126986493,35.390521842285125,52.10869666736203
VCI,0.0903087161201436,2.5709130369598796,1.485815026469594,-4.289033329911234,-0.8130577440415785
FD,-1.0626135034316686,-0.32903280032361293,-0.6693464792799423,0.08098075013633153,-1.5414351053172148
POS,-5.388974663292903,4.367397222544733,-4.450419513761021,-2.6148990951399367,0.5006951181901939
EPG,-6.433805202329363,-5.176794563154589,-1.8201883724073777,1.0361900251133624,2.267042831621169
ICGX,-19.744394372188996,7.113493110401179,14.966943677364167,-3.844659264069532,-12.590429100298495
MHK,3.734447343578241,6.505425885416073,-1.0075221876372151,-2.778158268986649,-0.5235492957814216
KOPN,12.768415982505456,-119.2506321262843,108.30073205070212,14.452104510245956,4.4271708304456086
AG,4.882882039657908,0.8870297946733807,-4.619207842862118,-4.163640233759297,4.087017246938538
ICIX,-139.31167791372349,151.86848178325047,-307.71220097054265,30.53327981498875,-25.927362791611625
FDC,-0.8834054051343713,-3.2720965950438643,2.920747617006931,0.11353479187595822,0.8011593387149888
MCOM,92.43768050130119,24.045076259590314,-10.30674939763588,-42.44159570065681,-36.98011821376941
